budget_year,account_type,department,division,org_code,org_description,fund,fund_code,account_category,account_code,account_description,amount
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,1000
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Other Purchased Services,E_458010,Transportation,1500
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,1000
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,General Supplies,E_461020,Office Supplies,1910
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,500
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,350
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,General Supplies,E_461210,Computer Software,700
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Food,E_463010,Food - Food Programs,500
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,500
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,804
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,500
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Property Accounts,E_474410,Computer Equipment,5600
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Interfund SerProvided,E_501010,Central Services Mail Charges,1000
FY16,Revenues,Community Development,Code Enforcement Division,,,,General Funds,Licenses & Permits,R_321070,Business Permits and Licenses,140000
FY16,Revenues,Community Development,Code Enforcement Division,,,,General Funds,Licenses & Permits,R_322270,Dance Permits,10000
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Salaries,E_411010,Regular Hours,132108
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Employee Benefits,E_413130,Longevity,200
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,24305
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,20518
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Employee Benefits,E_413EPERC,EPERC,-1321
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,8191
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Purchased Property Services,E_443070,Vehicle Repair and Maintenance,14104
FY16,Expenses,Community Development,Code Enforcement Division,,,,General Funds,Energy and Fuel,E_462020,Fuel,9496
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Salaries,E_411010,Regular Hours,675362
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Interfund Reimbursement,E_502100,Measure U Labor Reimbursement,-150791
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,104890
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employee Benefits,E_413EPERC,EPERC,-5672
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,5705
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,41872
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,9793
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,2310
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,29174
FY16,Revenues,Community Development,Animal Care Services-CDD Division,,,,General Funds,"Fines, Forfeitures, &  Penalties",R_351020,Fines and Penalties,74000
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employee Benefits,E_413130,Longevity,900
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Prof and Tech Svcs,E_431030,Banking And Fiscal Agent Svcs,3169
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,169
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Property Services,E_443030,Radio Equip M&R-Comm Division,1809
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Property Services,E_443070,Vehicle Repair and Maintenance,33170
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Property Services,E_444030,Rental Of Vehicles,210
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,1365
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,3865
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,441
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,138
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461010,Postage,28
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461020,Office Supplies,400
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,446
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461140,Medical & Veterinary Supplies,303
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,853
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,149
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Energy and Fuel,E_462020,Fuel,43653
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,120
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Objects,E_481110,Miscellaneous Expenditures,560
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,50
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Property Accounts,E_474410,Computer Equipment,433
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,117326
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,855
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461080,Chemicals,7847
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461090,Scientific And Technical Supply,5374
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461140,Medical & Veterinary Supplies,132380
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,5123
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,34
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461220,General Supply,11143
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Food,E_463020,Food - Animal Consumption,77390
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Service & Supply Adjustments,E_890040,Base Budget Increase,2300
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Property Accounts,E_474120,Equipment,174
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,49650
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Salaries,E_411010,Regular Hours,1083883
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,231835
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,168338
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employee Benefits,E_413EPERC,EPERC,-7892
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,9588
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,67201
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,15716
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,4620
FY16,Revenues,Community Development,Animal Care Services-CDD Division,,,,General Funds,"Charges, Fees, & Services Accounts",R_341040,Service Fees,10000
FY16,Revenues,Community Development,Animal Care Services-CDD Division,,,,General Funds,"Charges, Fees, & Services Accounts",R_345010,Animal Shelter Fees and Charge,230000
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Prof and Tech Svcs,E_432010,Contracted Instructional Svcs,153
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433050,Veterinarian Services,286496
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,10447
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434030,Security Services,202
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,21730
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,5432
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Property Services,E_443070,Vehicle Repair and Maintenance,1020
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Property Services,E_446020,Fees And Permits,363
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,744
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,949
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,844
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Purchased Services,E_458030,Lodging,226
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,53
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461010,Postage,357
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461020,Office Supplies,3500
FY16,Revenues,Community Development,Animal Care Services-CDD Division,,,,General Funds,Licenses & Permits,R_322240,Animal Licenses,358000
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Interfund SerProvided,E_501010,Central Services Mail Charges,10331
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,3593
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,10859
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Salaries,E_411010,Regular Hours,514094
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,110379
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,79844
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employee Benefits,E_413EPERC,EPERC,-1507
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,9628
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,31872
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,7454
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,1890
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,17444
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Property Services,E_442030,Custodial Services,2761
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,387
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Property Services,E_443050,Computer Software Maintenance,11773
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Property Services,E_444020,Rental Of Equipment,2083
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Purchased Property Services,E_444030,Rental Of Vehicles,4354
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,2477
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,212
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,656
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Purchased Services,E_458020,Meals,49
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Purchased Services,E_458030,Lodging,40
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,4
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461010,Postage,264
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461020,Office Supplies,11325
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461070,Safety Equipment,8
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461090,Scientific And Technical Supply,16880
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,843
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Energy and Fuel,E_462010,Utilities Exp,52312
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,149
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Objects,E_481040,Purchase Discounts,111
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Objects,E_481110,Miscellaneous Expenditures,484
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,70
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Service & Supply Adjustments,E_890040,Base Budget Increase,2600
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Property Accounts,E_474410,Computer Equipment,871
FY16,Expenses,Community Development,Animal Care Services-CDD Division,,,,General Funds,Employee Benefits,E_413130,Longevity,100
FY16,Expenses,Debt Service,Debt Service-Dbw (Docks) Division,,,,Debt Service Funds,Debt Service Accounts,E_601030,Principal Payments,86036
FY16,Revenues,Debt Service,Debt Service-Dbw (Docks) Division,,,,Debt Service Funds,Intergovernmental Accounts,R_338020,Other Agency Payments,3705
FY16,Revenues,Debt Service,Debt Service-Dbw (Docks) Division,,,,Debt Service Funds,"Interest, Rents, & Concessions",R_361020,Interest on Receivables,-3705
FY16,Expenses,Debt Service,Debt Service-Dbw (Docks) Division,,,,Debt Service Funds,Debt Service Accounts,E_601040,Interest Payments,16563
FY16,Revenues,Debt Service,Debt Service-Dbw (Docks) Division,,,,Debt Service Funds,Intergovernmental Accounts,R_338020,Other Agency Payments,82331
FY16,Revenues,Debt Service,Debt Service-Dbw (Docks) Division,,,,Debt Service Funds,"Interest, Rents, & Concessions",R_361020,Interest on Receivables,20268
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Fleet Management,Debt Service Accounts,E_601030,Principal Payments,25567
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Fleet Management,Debt Service Accounts,E_601040,Interest Payments,5311
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,General Funds,Debt Service Accounts,E_601010,Debt Service Transfer In,-1242305
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,General Funds,Debt Service Accounts,E_601030,Principal Payments,3034608
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,General Funds,Debt Service Accounts,E_601040,Interest Payments,183994
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Parking,Debt Service Accounts,E_601020,Debt Service Transfer Out,1242305
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Solid Waste,Debt Service Accounts,E_601030,Principal Payments,1587394
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Solid Waste,Debt Service Accounts,E_601040,Interest Payments,76212
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Wastewater,Debt Service Accounts,E_601030,Principal Payments,145933
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Marina,Debt Service Accounts,E_601040,Interest Payments,36669
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Marina,Debt Service Accounts,E_601030,Principal Payments,101990
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Wastewater,Debt Service Accounts,E_601040,Interest Payments,8093
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Other Governmental Funds,Debt Service Accounts,E_601030,Principal Payments,535000
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Other Governmental Funds,Debt Service Accounts,E_601040,Interest Payments,45788
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Marina,Debt Service Accounts,E_601030,Principal Payments,500117
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Marina,Debt Service Accounts,E_601040,Interest Payments,682955
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Debt Service Funds,Debt Service Accounts,E_601010,Debt Service Transfer In,-245000
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Debt Service Funds,Debt Service Accounts,E_601030,Principal Payments,140000
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Debt Service Funds,Debt Service Accounts,E_601040,Interest Payments,105000
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Other Governmental Funds,Debt Service Accounts,E_601030,Principal Payments,103087
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Other Governmental Funds,Debt Service Accounts,E_601040,Interest Payments,143967
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,General Funds,Debt Service Accounts,E_601020,Debt Service Transfer Out,245000
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Community Center,Debt Service Accounts,E_601030,Principal Payments,100000
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Community Center,Debt Service Accounts,E_601040,Interest Payments,150000
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Storm Drainage,Debt Service Accounts,E_601030,Principal Payments,76276
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Storm Drainage,Debt Service Accounts,E_601040,Interest Payments,86450
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Water,Debt Service Accounts,E_601030,Principal Payments,415848
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Water,Debt Service Accounts,E_601040,Interest Payments,222681
FY16,Expenses,Debt Service,Debt Serv-02 Ref Cop and 91pf 1131 Division,,,,Wastewater,Debt Service Accounts,E_601030,Principal Payments,753372
FY16,Expenses,Debt Service,Debt Serv-02 Ref Cop and 91pf 1131 Division,,,,Wastewater,Debt Service Accounts,E_601040,Interest Payments,105864
FY16,Expenses,Debt Service,Debt Serv-02 Ref Cop and 91pf 1131 Division,,,,Storm Drainage,Debt Service Accounts,E_601040,Interest Payments,317591
FY16,Expenses,Debt Service,Debt Serv-02 Ref Cop and 91pf 1131 Division,,,,Storm Drainage,Debt Service Accounts,E_601030,Principal Payments,2260115
FY16,Expenses,Debt Service,Debt Svc-2002 Cirb 1131 Division,,,,Fleet Management,Debt Service Accounts,E_601010,Debt Service Transfer In,-20596
FY16,Expenses,Debt Service,Debt Svc-2002 Cirb 1131 Division,,,,Fleet Management,Debt Service Accounts,E_601030,Principal Payments,15918
FY16,Expenses,Debt Service,Debt Svc-2002 Cirb 1131 Division,,,,Fleet Management,Debt Service Accounts,E_601040,Interest Payments,4678
FY16,Revenues,Debt Service,Debt Svc-2002 Cirb 1131 Division,,,,Debt Service Funds,Intergovernmental Accounts,R_338020,Other Agency Payments,618
FY16,Expenses,Debt Service,Debt Svc-2002 Cirb 1131 Division,,,,Debt Service Funds,Debt Service Accounts,E_601010,Debt Service Transfer In,-184860
FY16,Expenses,Debt Service,Debt Svc-2002 Cirb 1131 Division,,,,Debt Service Funds,Debt Service Accounts,E_601030,Principal Payments,234082
FY16,Expenses,Debt Service,Debt Svc-2002 Cirb 1131 Division,,,,Debt Service Funds,Debt Service Accounts,E_601040,Interest Payments,47722
FY16,Revenues,Debt Service,Debt Svc-2002 Cirb 1131 Division,,,,Debt Service Funds,Intergovernmental Accounts,R_338020,Other Agency Payments,96326
FY16,Expenses,Debt Service,Debt Svc-2002 Cirb 1131 Division,,,,General Funds,Debt Service Accounts,E_601020,Debt Service Transfer Out,150769
FY16,Expenses,Debt Service,Debt Svc-2002 Cirb 1131 Division,,,,North Natomas Financing Plan,Debt Service Accounts,E_601020,Debt Service Transfer Out,54687
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Debt Service Funds,Debt Service Accounts,E_601010,Debt Service Transfer In,-1057905
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Other Governmental Funds,Debt Service Accounts,E_601040,Interest Payments,186738
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Other Governmental Funds,Debt Service Accounts,E_601030,Principal Payments,542542
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Community Center,Debt Service Accounts,E_601040,Interest Payments,1889757
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Community Center,Debt Service Accounts,E_601030,Principal Payments,5490438
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,General Funds,Debt Service Accounts,E_601020,Debt Service Transfer Out,1057905
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Debt Service Funds,Debt Service Accounts,E_601040,Interest Payments,270885
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Debt Service Funds,Debt Service Accounts,E_601030,Principal Payments,787020
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Parking,Debt Service Accounts,E_601040,Interest Payments,485372
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Storm Drainage,Debt Service Accounts,E_601040,Interest Payments,208425
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Parking,Debt Service Accounts,E_601030,Principal Payments,1410267
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Parking,Debt Service Accounts,E_601020,Debt Service Transfer Out,1063393
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Community Center,Debt Service Accounts,E_601040,Interest Payments,144370
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Community Center,Debt Service Accounts,E_601030,Principal Payments,419472
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,General Funds,Debt Service Accounts,E_601020,Debt Service Transfer Out,2797062
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,General Funds,Debt Service Accounts,E_601010,Debt Service Transfer In,-1063393
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Debt Service Funds,Debt Service Accounts,E_601040,Interest Payments,767388
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Debt Service Funds,Debt Service Accounts,E_601030,Principal Payments,2229674
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Debt Service Funds,Debt Service Accounts,E_601010,Debt Service Transfer In,-2797062
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Storm Drainage,Debt Service Accounts,E_601030,Principal Payments,605587
FY16,Revenues,Debt Service,Kings and Arco Arena 1131 Division,,,,Debt Service Funds,"Interest, Rents, & Concessions",R_362010,Real Property Rental,168677
FY16,Expenses,Debt Service,Kings and Arco Arena 1131 Division,,,,Debt Service Funds,Debt Service Accounts,E_601030,Principal Payments,2475000
FY16,Expenses,Debt Service,Kings and Arco Arena 1131 Division,,,,Debt Service Funds,Debt Service Accounts,E_601040,Interest Payments,3292979
FY16,Revenues,Debt Service,Kings and Arco Arena 1131 Division,,,,Debt Service Funds,"Interest, Rents, & Concessions",R_362010,Real Property Rental,5599302
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,General Funds,Debt Service Accounts,E_601020,Debt Service Transfer Out,2147169
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,General Funds,Debt Service Accounts,E_601010,Debt Service Transfer In,-446789
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Wastewater,Debt Service Accounts,E_601020,Debt Service Transfer Out,66191
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,North Natomas Financing Plan,Debt Service Accounts,E_601020,Debt Service Transfer Out,608300
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Water,Debt Service Accounts,E_601020,Debt Service Transfer Out,49643
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Storm Drainage,Debt Service Accounts,E_601020,Debt Service Transfer Out,107560
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Fleet Management,Debt Service Accounts,E_601020,Debt Service Transfer Out,66191
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Solid Waste,Debt Service Accounts,E_601020,Debt Service Transfer Out,157204
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Debt Service Funds,Debt Service Accounts,E_601040,Interest Payments,640469
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Debt Service Funds,Debt Service Accounts,E_601030,Principal Payments,2115000
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Debt Service Funds,Debt Service Accounts,E_601010,Debt Service Transfer In,-2755469
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Other Governmental Funds,Debt Service Accounts,E_601030,Principal Payments,90160
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Other Governmental Funds,Debt Service Accounts,E_601040,Interest Payments,33184
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,North Natomas Financing Plan,Debt Service Accounts,E_601020,Debt Service Transfer Out,932299
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Solid Waste,Debt Service Accounts,E_601040,Interest Payments,977963
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Solid Waste,Debt Service Accounts,E_601030,Principal Payments,995000
