ObjectId,Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category
4672,2021,Finance,General Fund,Labor and Supply Offset,-4809444,E,Governmental Funds
4673,2021,Fire,General Fund,Other Services and Supplies,14361986,E,Governmental Funds
4674,2021,Fire,Risk Mgmt Fund,Labor and Supply Offset,500000,E,Risk Management
4675,2021,Fire,General Fund,"Charges, Fees, and Services",31160763,R,Governmental Funds
4676,2021,Fire,General Fund,Intergovernmental,6495000,R,Governmental Funds
4677,2021,Fire,General Fund,Licenses and Permits,1987175,R,Governmental Funds
4678,2021,Human Resources,Recycling and Solid Waste,Labor and Supply Offset,117545,E,Enterprise Funds
4679,2021,Human Resources,Storm Drainage Fund,Labor and Supply Offset,45189,E,Enterprise Funds
4680,2021,Human Resources,Wastewater Fund,Labor and Supply Offset,18585,E,Enterprise Funds
4681,2021,Human Resources,Water Fund,Labor and Supply Offset,57700,E,Enterprise Funds
4682,2021,Human Resources,General Fund,City Property,10200,E,Governmental Funds
4683,2021,Human Resources,General Fund,Employee Services,5732291,E,Governmental Funds
4684,2021,Human Resources,General Fund,Labor and Supply Offset,-2250362,E,Governmental Funds
4685,2021,Human Resources,General Fund,Other Services and Supplies,857401,E,Governmental Funds
4686,2021,Human Resources,Fleet Management Fund,Labor and Supply Offset,59614,E,Internal Service Funds
4687,2021,Human Resources,Interdepartmental Service Fund,Labor and Supply Offset,1648618,E,Other Governmental Funds
4688,2021,Human Resources,Risk Mgmt Fund,City Property,128800,E,Risk Management
4689,2021,Human Resources,Risk Mgmt Fund,Employee Services,2886242,E,Risk Management
4690,2021,Human Resources,Risk Mgmt Fund,Labor and Supply Offset,3160557,E,Risk Management
4691,2021,Human Resources,Risk Mgmt Fund,Other Services and Supplies,23383713,E,Risk Management
4692,2021,Human Resources,Worker's Compensation Fund,City Property,17500,E,Risk Management
4693,2021,Human Resources,Worker's Compensation Fund,Employee Services,2461588,E,Risk Management
4694,2021,Human Resources,Worker's Compensation Fund,Labor and Supply Offset,566761,E,Risk Management
4695,2021,Human Resources,Worker's Compensation Fund,Other Services and Supplies,11730318,E,Risk Management
4696,2021,Human Resources,Risk Mgmt Fund,"Charges, Fees, and Services",350000,R,Risk Management
4697,2021,Human Resources,Risk Mgmt Fund,Miscellaneous Revenue,28642000,R,Risk Management
4698,2021,Human Resources,Worker's Compensation Fund,Miscellaneous Revenue,16257000,R,Risk Management
4699,2021,Information Technology,Community Center Fund,Labor and Supply Offset,65,E,Enterprise Funds
4700,2021,Information Technology,Community Center Fund,Transfers,988,E,Enterprise Funds
4701,2021,Information Technology,Parking Fund,Labor and Supply Offset,4518,E,Enterprise Funds
4702,2021,Information Technology,Parking Fund,Transfers,69190,E,Enterprise Funds
4703,2021,Information Technology,Recycling and Solid Waste,Labor and Supply Offset,78557,E,Enterprise Funds
4704,2021,Information Technology,Recycling and Solid Waste,Transfers,1283340,E,Enterprise Funds
4705,2021,Information Technology,Storm Drainage Fund,Labor and Supply Offset,2302,E,Enterprise Funds
4706,2021,Information Technology,Storm Drainage Fund,Other Services and Supplies,0,E,Enterprise Funds
4707,2021,Information Technology,Storm Drainage Fund,Transfers,68847,E,Enterprise Funds
4708,2021,Information Technology,Wastewater Fund,Labor and Supply Offset,2776,E,Enterprise Funds
4709,2021,Finance,Central Midtown Restaurant BID,"Charges, Fees, and Services",96000,R,Other Governmental Funds
4710,2022,City Manager,General Fund,City Property,22326,E,Governmental Funds
4711,2021,Finance,General Fund,Other Services and Supplies,1765106,E,Governmental Funds
4712,2021,Finance,Curtis Park CFD 2013-03,"Charges, Fees, and Services",8225,R,Other Governmental Funds
4713,2021,Finance,General Fund,Transfers,64003,E,Governmental Funds
4714,2021,Finance,Del Paso Nuevo Landscaping CFD,"Charges, Fees, and Services",17866,R,Other Governmental Funds
4715,2022,City Manager,General Fund,Employee Services,5004233,E,Governmental Funds
4716,2021,Finance,12th Street Maint Benefit Area,Labor and Supply Offset,4556,E,Other Governmental Funds
4717,2021,Finance,Del Paso Prop & Business Imprv,"Charges, Fees, and Services",485423,R,Other Governmental Funds
4718,2022,City Manager,General Fund,Labor and Supply Offset,-1996775,E,Governmental Funds
4719,2021,Finance,3214:65th Street Area Impact Fee,Other Services and Supplies,50000,E,Other Governmental Funds
4720,2021,Finance,Downtown Management District,"Charges, Fees, and Services",3341883,R,Other Governmental Funds
4721,2022,City Manager,General Fund,Multi-Year Operating Projects ,1641579,E,Governmental Funds
4722,2021,Finance,Central Midtown Restaurant BID,Labor and Supply Offset,5000,E,Other Governmental Funds
4723,2021,Finance,Franklin Boulevard PBID,"Charges, Fees, and Services",149454,R,Other Governmental Funds
4724,2022,City Manager,General Fund,Other Services and Supplies,1137101,E,Governmental Funds
4725,2021,Finance,Central Midtown Restaurant BID,Other Services and Supplies,91000,E,Other Governmental Funds
4726,2021,Finance,Greater Broadway PBID,"Charges, Fees, and Services",305680,R,Other Governmental Funds
4727,2022,City Manager,Measure U Fund,City Property,2000,E,Governmental Funds
4728,2021,Finance,Cty/Cnty Office-Water Planning,Labor and Supply Offset,39000,E,Other Governmental Funds
4729,2021,Finance,Handle BID No 2011-04,"Charges, Fees, and Services",200000,R,Other Governmental Funds
4730,2022,City Manager,Measure U Fund,Employee Services,6426335,E,Governmental Funds
4731,2021,Finance,Curtis Park CFD 2013-03,Labor and Supply Offset,3270,E,Other Governmental Funds
4732,2022,City Manager,Measure U Fund,Labor and Supply Offset,-1023090,E,Governmental Funds
4733,2021,Finance,Laguna Creek Maint Dist,"Charges, Fees, and Services",202524,R,Other Governmental Funds
4734,2021,Finance,Landscaping and Lighting,"Charges, Fees, and Services",18145098,R,Other Governmental Funds
4735,2021,Finance,Mack Road PBID,"Charges, Fees, and Services",688602,R,Other Governmental Funds
4736,2021,Finance,Major Street Construction Fund,Taxes,0,R,Other Governmental Funds
4737,2021,Finance,Midtown Sacramento PBID,"Charges, Fees, and Services",1638082,R,Other Governmental Funds
4738,2021,Finance,N Nat Lndscp 99-02,"Charges, Fees, and Services",453992,R,Other Governmental Funds
4739,2021,Finance,N Natomas Lands CFD 3,"Charges, Fees, and Services",2474261,R,Other Governmental Funds
4740,2021,Finance,N Natomas Transp Mgmt Assoc,"Charges, Fees, and Services",1539402,R,Other Governmental Funds
4741,2021,Finance,Natomas Crossing CFD 2013-01,"Charges, Fees, and Services",7168,R,Other Governmental Funds
4742,2021,Finance,Neighborhood Lighting Dist,"Charges, Fees, and Services",46553,R,Other Governmental Funds
4743,2021,Finance,Neighborhood Park Maint CFD,"Charges, Fees, and Services",1745298,R,Other Governmental Funds
4744,2021,Finance,Neighborhood Water Quality Dist,"Charges, Fees, and Services",75866,R,Other Governmental Funds
4745,2021,Finance,Northside Subdiv Maint Dist,"Charges, Fees, and Services",12250,R,Other Governmental Funds
4746,2021,Finance,NW Land Park CFD 2013-02,"Charges, Fees, and Services",109999,R,Other Governmental Funds
4747,2021,Finance,Oak Park PBID,"Charges, Fees, and Services",324893,R,Other Governmental Funds
4748,2021,Finance,Old Sacto Maint Dist,"Charges, Fees, and Services",70060,R,Other Governmental Funds
4749,2021,Finance,Parkebridge CFD 2014-07,"Charges, Fees, and Services",61599,R,Other Governmental Funds
4750,2021,Finance,Power Inn Area Prop & Business,"Charges, Fees, and Services",525453,R,Other Governmental Funds
4751,2021,Finance,Power Inn Rd Md 2003-01,"Charges, Fees, and Services",13276,R,Other Governmental Funds
4752,2021,Finance,Railyards Impact Fee Fund,"Charges, Fees, and Services",50000,R,Other Governmental Funds
4753,2021,Finance,Railyards Maint CFD No 2014-04,"Charges, Fees, and Services",134353,R,Other Governmental Funds
4754,2022,City Manager,Measure U Fund,Multi-Year Operating Projects ,2050000,E,Governmental Funds
4755,2022,City Manager,Measure U Fund,Other Services and Supplies,969486,E,Governmental Funds
4756,2022,City Manager,2003 North Sac TE TABS,Other Services and Supplies,9000,E,Other Governmental Funds
4757,2022,City Manager,Block Grant/Housing & Redev,Other Services and Supplies,29250,E,Other Governmental Funds
4758,2022,City Manager,Innovation and Growth Fund,Employee Services,250232,E,Other Governmental Funds
4759,2022,City Manager,Innovation and Growth Fund,Multi-Year Operating Projects ,5475000,E,Other Governmental Funds
4760,2022,City Manager,Innovation and Growth Fund,Other Services and Supplies,310000,E,Other Governmental Funds
4761,2022,City Manager,Interdepartmental Service Fund,Labor and Supply Offset,2023052,E,Other Governmental Funds
4762,2022,City Manager,General Fund,"Charges, Fees, and Services",158208,R,Governmental Funds
4763,2022,City Manager,General Fund,Licenses and Permits,3177580,R,Governmental Funds
4764,2022,City Manager,Block Grant/Housing & Redev,Intergovernmental,29250,R,Other Governmental Funds
4765,2022,City Treasurer,General Fund,City Property,10000,E,Governmental Funds
4766,2022,City Treasurer,General Fund,Employee Services,2393323,E,Governmental Funds
4767,2022,City Treasurer,General Fund,Labor and Supply Offset,-682008,E,Governmental Funds
4768,2022,City Treasurer,General Fund,Other Services and Supplies,278547,E,Governmental Funds
4769,2022,City Treasurer,Interdepartmental Service Fund,Labor and Supply Offset,682358,E,Other Governmental Funds
4770,2022,City Treasurer,General Fund,Contributions from Other Funds,2850000,R,Governmental Funds
4771,2022,City Treasurer,General Fund,Intergovernmental,1180000,R,Governmental Funds
4772,2022,City Treasurer,General Fund,Miscellaneous Revenue,270000,R,Governmental Funds
4773,2022,Citywide and Community Support,Community Center Fund,Employee Services,133178,E,Enterprise Funds
4774,2021,Finance,Curtis Park Village CFD 2014-02,Other Services and Supplies,50000,E,Other Governmental Funds
4775,2021,Finance,Del Paso Nuevo Landscaping CFD,Labor and Supply Offset,2866,E,Other Governmental Funds
4776,2021,Finance,Del Paso Prop & Business Imprv,Labor and Supply Offset,2714,E,Other Governmental Funds
4777,2021,Finance,Downtown Management District,Labor and Supply Offset,9875,E,Other Governmental Funds
4778,2021,Finance,Franklin Boulevard PBID,Labor and Supply Offset,2422,E,Other Governmental Funds
4779,2021,Finance,Greater Broadway PBID,Labor and Supply Offset,2544,E,Other Governmental Funds
4780,2021,Finance,Handle BID No 2011-04,Labor and Supply Offset,2262,E,Other Governmental Funds
4781,2021,Finance,Handle BID No 2011-04,Other Services and Supplies,197738,E,Other Governmental Funds
4782,2021,Finance,Interdepartmental Service Fund,Labor and Supply Offset,2693464,E,Other Governmental Funds
4783,2021,Finance,Laguna Creek Maint Dist,Labor and Supply Offset,13933,E,Other Governmental Funds
4784,2021,Finance,Landscaping and Lighting,Labor and Supply Offset,330239,E,Other Governmental Funds
4785,2021,Finance,Mack Road PBID,Labor and Supply Offset,2406,E,Other Governmental Funds
4786,2021,Finance,Midtown Sacramento PBID,Labor and Supply Offset,5756,E,Other Governmental Funds
4787,2021,Finance,N Nat Lndscp 99-02,Labor and Supply Offset,28504,E,Other Governmental Funds
4788,2021,Finance,N Natomas Lands CFD 3,Labor and Supply Offset,52850,E,Other Governmental Funds
4789,2021,Finance,N Natomas Transp Mgmt Assoc,Labor and Supply Offset,44106,E,Other Governmental Funds
4790,2021,Finance,Neighborhood Lighting Dist,Labor and Supply Offset,18333,E,Other Governmental Funds
4791,2021,Finance,Neighborhood Park Maint CFD,Labor and Supply Offset,43788,E,Other Governmental Funds
4792,2021,Finance,Neighborhood Water Quality Dist,Labor and Supply Offset,13091,E,Other Governmental Funds
4793,2021,Finance,NNFP Public Facilities Fee Fund,Other Services and Supplies,50000,E,Other Governmental Funds
4794,2021,Finance,NNFP Public Land Acquisition Fee,Other Services and Supplies,50000,E,Other Governmental Funds
4795,2021,Finance,NNFP Reg Park Land Acquisition,Other Services and Supplies,50000,E,Other Governmental Funds
4796,2021,Finance,NNFP Transit Fee Fund,Other Services and Supplies,50000,E,Other Governmental Funds
4797,2021,Finance,Northside Subdiv Maint Dist,Labor and Supply Offset,5243,E,Other Governmental Funds
4798,2021,Finance,NW Land Park CFD 2013-02,Labor and Supply Offset,7493,E,Other Governmental Funds
4799,2021,Finance,Oak Park PBID,Labor and Supply Offset,2735,E,Other Governmental Funds
4800,2021,Finance,Old Sacto Maint Dist,Labor and Supply Offset,4814,E,Other Governmental Funds
4801,2022,Citywide and Community Support,Stockton Blvd PBID,Other Services and Supplies,359313,E,Other Governmental Funds
4802,2022,Citywide and Community Support,The River District PBID,Other Services and Supplies,601384,E,Other Governmental Funds
4803,2022,Citywide and Community Support,Risk Mgmt Fund,Employee Services,19855,E,Risk Management
4804,2022,Citywide and Community Support,Worker's Compensation Fund,Employee Services,25115,E,Risk Management
4805,2022,Citywide and Community Support,Community Center Fund,"Interest, Rents, and Concessions",63887,R,Enterprise Funds
4806,2022,Citywide and Community Support,Parking Fund,"Interest, Rents, and Concessions",300000,R,Enterprise Funds
4807,2022,Fire,Measure U Fund,Labor and Supply Offset,6368957,E,Governmental Funds
4808,2022,Finance,General Fund,Intergovernmental,116084,R,Governmental Funds
4809,2022,Information Technology,Interdepartmental Service Fund,Labor and Supply Offset,9368683,E,Other Governmental Funds
4810,2022,Community Development,Landscaping and Lighting,Multi-Year Operating Projects ,89700,E,Other Governmental Funds
4811,2022,Citywide and Community Support,Recycling and Solid Waste,"Interest, Rents, and Concessions",750000,R,Enterprise Funds
4812,2022,Citywide and Community Support,Storm Drainage Fund,"Interest, Rents, and Concessions",422000,R,Enterprise Funds
4813,2022,Citywide and Community Support,Wastewater Fund,"Interest, Rents, and Concessions",392000,R,Enterprise Funds
4814,2022,Citywide and Community Support,Water Fund,"Interest, Rents, and Concessions",400000,R,Enterprise Funds
4815,2022,Citywide and Community Support,General Fund,"Charges, Fees, and Services",4331181,R,Governmental Funds
4816,2022,Citywide and Community Support,General Fund,Contributions from Other Funds,34156900,R,Governmental Funds
4817,2022,Citywide and Community Support,General Fund,"Interest, Rents, and Concessions",2625000,R,Governmental Funds
4818,2022,Citywide and Community Support,General Fund,Intergovernmental,4450000,R,Governmental Funds
4819,2022,Citywide and Community Support,General Fund,Licenses and Permits,1481821,R,Governmental Funds
4820,2022,Citywide and Community Support,General Fund,Taxes,399637255,R,Governmental Funds
4821,2022,Citywide and Community Support,Measure U Fund,Taxes,108800700,R,Governmental Funds
4822,2022,Citywide and Community Support,Cty/Cnty Office-Water Planning,Intergovernmental,675192,R,Other Governmental Funds
4823,2022,Citywide and Community Support,Del Paso PBID,"Charges, Fees, and Services",30000,R,Other Governmental Funds
4824,2022,Citywide and Community Support,Downtown Plaza PBID,"Charges, Fees, and Services",70000,R,Other Governmental Funds
4825,2022,Citywide and Community Support,Franklin Blvd PBID,"Charges, Fees, and Services",80730,R,Other Governmental Funds
4826,2022,Citywide and Community Support,Gas Tax 2106,"Interest, Rents, and Concessions",239000,R,Other Governmental Funds
4827,2022,Citywide and Community Support,Habitat Management Element,Intergovernmental,451709,R,Other Governmental Funds
4828,2022,Citywide and Community Support,Innovation and Growth Fund,Taxes,11185206,R,Other Governmental Funds
4829,2022,Citywide and Community Support,Library Services Parcel Tax,"Charges, Fees, and Services",8774923,R,Other Governmental Funds
4830,2022,Citywide and Community Support,Major Street Construction Fund,"Interest, Rents, and Concessions",70000,R,Other Governmental Funds
4831,2022,Citywide and Community Support,Marina Fund,"Interest, Rents, and Concessions",18000,R,Other Governmental Funds
4832,2022,Citywide and Community Support,New Measure A Maintenance,"Interest, Rents, and Concessions",20000,R,Other Governmental Funds
4833,2022,Citywide and Community Support,"NMA Safety, Streets, Ped, Bic","Interest, Rents, and Concessions",42000,R,Other Governmental Funds
4834,2022,Citywide and Community Support,NMA Traffic Control & Safety,"Interest, Rents, and Concessions",30000,R,Other Governmental Funds
4835,2022,Citywide and Community Support,Old Sacramento PBID,"Charges, Fees, and Services",170000,R,Other Governmental Funds
4836,2022,Citywide and Community Support,Quimby Act Fund,"Charges, Fees, and Services",100000,R,Other Governmental Funds
4837,2022,Citywide and Community Support,Sac Tourism Marketing District,"Charges, Fees, and Services",3645400,R,Other Governmental Funds
4838,2022,Citywide and Community Support,Sacramento TID,"Charges, Fees, and Services",2100000,R,Other Governmental Funds
4839,2022,Citywide and Community Support,Stockton Blvd BIA,"Charges, Fees, and Services",53000,R,Other Governmental Funds
4840,2022,Citywide and Community Support,Worker's Compensation Fund,"Interest, Rents, and Concessions",500000,R,Risk Management
4841,2022,Community Development,General Fund,City Property,113287,E,Governmental Funds
4842,2022,Community Development,General Fund,Employee Services,23686353,E,Governmental Funds
4843,2022,Community Development,General Fund,Labor and Supply Offset,2169667,E,Governmental Funds
4844,2022,Community Development,General Fund,Multi-Year Operating Projects ,153000,E,Governmental Funds
4845,2022,Convention and Cultural Services,General Fund,Licenses and Permits,5500,R,Governmental Funds
4846,2022,Community Development,General Fund,Other Services and Supplies,5771966,E,Governmental Funds
4847,2022,Community Development,General Fund,Transfers,304030,E,Governmental Funds
4848,2022,Community Development,Measure U Fund,City Property,40179,E,Governmental Funds
4849,2022,Community Development,Measure U Fund,Employee Services,11463249,E,Governmental Funds
4850,2022,Community Development,Measure U Fund,Labor and Supply Offset,-4221899,E,Governmental Funds
4851,2022,Community Development,Measure U Fund,Multi-Year Operating Projects ,1480750,E,Governmental Funds
4852,2022,Community Development,Measure U Fund,Other Services and Supplies,2637314,E,Governmental Funds
4853,2022,Community Development,Citywide Low Income Housing Fund,Other Services and Supplies,2530000,E,Other Governmental Funds
4854,2022,Community Development,Development Services Fund,Multi-Year Operating Projects ,2000000,E,Other Governmental Funds
4855,2022,Community Development,Landscaping and Lighting,Labor and Supply Offset,240000,E,Other Governmental Funds
4856,2022,Convention and Cultural Services,Fairytale Town Fund,"Charges, Fees, and Services",50000,R,Other Governmental Funds
4857,2022,Fire,Measure U Fund,Other Services and Supplies,1056790,E,Governmental Funds
4858,2022,Community Development,Special Program Donations Fund,Multi-Year Operating Projects ,317800,E,Other Governmental Funds
4859,2022,Convention and Cultural Services,H Street Theater Fund,Intergovernmental,30000,R,Other Governmental Funds
4860,2022,Finance,General Fund,Licenses and Permits,217983,R,Governmental Funds
4861,2022,Information Technology,START Fund,Labor and Supply Offset,5000,E,Other Governmental Funds
4862,2022,Finance,General Fund,Miscellaneous Revenue,153533,R,Governmental Funds
4863,2022,Fire,Risk Mgmt Fund,Labor and Supply Offset,500000,E,Risk Management
4864,2022,Convention and Cultural Services,H Street Theater Fund,Miscellaneous Revenue,15000,R,Other Governmental Funds
4865,2022,Information Technology,Worker's Compensation Fund,Transfers,157782,E,Risk Management
4866,2022,Community Development,General Fund,"Charges, Fees, and Services",5660356,R,Governmental Funds
4867,2022,Finance,12th Street Maint Benefit Area,"Charges, Fees, and Services",17545,R,Other Governmental Funds
4868,2022,Fire,General Fund,"Charges, Fees, and Services",31160763,R,Governmental Funds
4869,2022,Convention and Cultural Services,Old Sac Market,"Charges, Fees, and Services",110000,R,Other Governmental Funds
4870,2022,Information Technology,General Fund,Intergovernmental,400000,R,Governmental Funds
4871,2022,Community Development,General Fund,"Fines, Forfeitures, and  Penalties",1724684,R,Governmental Funds
4872,2022,Finance,16th St PBID,"Charges, Fees, and Services",172887,R,Other Governmental Funds
4873,2022,Fire,General Fund,Intergovernmental,6495000,R,Governmental Funds
4874,2022,Convention and Cultural Services,Zoo,"Charges, Fees, and Services",50000,R,Other Governmental Funds
4875,2022,Mayor/Council,General Fund,City Property,0,E,Governmental Funds
4876,2022,Community Development,General Fund,Licenses and Permits,22310185,R,Governmental Funds
4877,2022,Finance,Central Midtown Restaurant BID,"Charges, Fees, and Services",64484,R,Other Governmental Funds
4878,2022,Fire,General Fund,Licenses and Permits,1987175,R,Governmental Funds
4879,2022,Debt Service,"2018 TOT Revenue Bonds, Tax Exempt",City Debt Service,-838,E,Enterprise Funds
4880,2022,Mayor/Council,General Fund,Employee Services,5209032,E,Governmental Funds
4881,2022,Community Development,General Fund,Miscellaneous Revenue,356599,R,Governmental Funds
4882,2022,Finance,Curtis Park CFD 2013-03,"Charges, Fees, and Services",11000,R,Other Governmental Funds
4883,2022,Human Resources,Recycling and Solid Waste,Labor and Supply Offset,117545,E,Enterprise Funds
4884,2022,Debt Service,"2018 TOT Revenue Bonds, Taxable",City Debt Service,78,E,Enterprise Funds
4885,2022,Mayor/Council,General Fund,Labor and Supply Offset,-1433202,E,Governmental Funds
4886,2022,Community Development,Citywide Low Income Housing Fund,Licenses and Permits,2530000,R,Other Governmental Funds
4887,2022,Finance,Del Paso Nuevo Landscaping CFD,"Charges, Fees, and Services",25296,R,Other Governmental Funds
4888,2022,Mayor/Council,General Fund,Other Services and Supplies,1155087,E,Governmental Funds
4889,2022,Human Resources,Storm Drainage Fund,Labor and Supply Offset,45189,E,Enterprise Funds
4890,2022,Mayor/Council,Measure U Fund,City Property,2000,E,Governmental Funds
4891,2022,Finance,Del Paso Prop & Business Imprv,"Charges, Fees, and Services",485423,R,Other Governmental Funds
4892,2022,Human Resources,Wastewater Fund,Labor and Supply Offset,18585,E,Enterprise Funds
4893,2022,Debt Service,2019 STID Revenue Bonds,City Debt Service,0,E,Enterprise Funds
4894,2022,Community Development,Development Services Fund,"Charges, Fees, and Services",2000000,R,Other Governmental Funds
4895,2022,Finance,Downtown Management District,"Charges, Fees, and Services",3481606,R,Other Governmental Funds
4896,2022,Human Resources,Water Fund,Labor and Supply Offset,57700,E,Enterprise Funds
4897,2022,Community Development,Development Services Fund,Intergovernmental,1450600,R,Other Governmental Funds
4898,2022,Debt Service,Community Center Fund,City Debt Service,19218340,E,Enterprise Funds
4899,2022,Mayor/Council,Measure U Fund,Employee Services,831073,E,Governmental Funds
4900,2022,Finance,Franklin Boulevard PBID,"Charges, Fees, and Services",148830,R,Other Governmental Funds
4901,2022,Human Resources,General Fund,City Property,10200,E,Governmental Funds
4902,2022,Community Development,Special Program Donations Fund,Miscellaneous Revenue,317800,R,Other Governmental Funds
4903,2022,Debt Service,Parking Fund,City Debt Service,10976406,E,Enterprise Funds
4904,2022,Mayor/Council,Measure U Fund,Multi-Year Operating Projects ,170000,E,Governmental Funds
4905,2022,Finance,Greater Broadway PBID,"Charges, Fees, and Services",320979,R,Other Governmental Funds
4906,2022,Human Resources,General Fund,Employee Services,5740612,E,Governmental Funds
4907,2022,Community Response,General Fund,City Property,0,E,Governmental Funds
4908,2022,Debt Service,Recycling and Solid Waste,City Debt Service,1676914,E,Enterprise Funds
4909,2022,Mayor/Council,Measure U Fund,Other Services and Supplies,49200,E,Governmental Funds
4910,2022,Finance,Handle BID No 2011-04,"Charges, Fees, and Services",200000,R,Other Governmental Funds
4911,2022,Human Resources,General Fund,Labor and Supply Offset,-2275281,E,Governmental Funds
4912,2022,Community Response,General Fund,Labor and Supply Offset,0,E,Governmental Funds
4913,2022,Debt Service,Storm Drainage Fund,City Debt Service,235152,E,Enterprise Funds
4914,2022,Mayor/Council,Interdepartmental Service Fund,Labor and Supply Offset,1433202,E,Other Governmental Funds
4915,2022,Finance,Laguna Creek Maint Dist,"Charges, Fees, and Services",206007,R,Other Governmental Funds
4916,2022,Human Resources,General Fund,Other Services and Supplies,866401,E,Governmental Funds
4917,2022,Community Response,General Fund,Other Services and Supplies,0,E,Governmental Funds
4918,2022,Debt Service,Wastewater Fund,City Debt Service,3910552,E,Enterprise Funds
4919,2022,Non-Appropriated,Interdepartmental Service Fund,Labor and Supply Offset,-26035412,E,Other Governmental Funds
4920,2022,Finance,Landscaping and Lighting,"Charges, Fees, and Services",18376591,R,Other Governmental Funds
4921,2022,Human Resources,Fleet Management Fund,Labor and Supply Offset,59614,E,Internal Service Funds
4922,2022,Community Response,Measure U Fund,City Property,420000,E,Governmental Funds
4923,2022,Debt Service,Wastewater Rev Ref Bonds Ser 2020,City Debt Service,0,E,Enterprise Funds
4924,2022,Police,General Fund,City Property,502614,E,Governmental Funds
4925,2022,Finance,Mack Road PBID,"Charges, Fees, and Services",688614,R,Other Governmental Funds
4926,2022,Human Resources,Interdepartmental Service Fund,Labor and Supply Offset,1673537,E,Other Governmental Funds
4927,2022,Community Response,Measure U Fund,Employee Services,2738916,E,Governmental Funds
4928,2022,Community Response,Measure U Fund,Labor and Supply Offset,-124541,E,Governmental Funds
4929,2022,Community Response,Measure U Fund,Multi-Year Operating Projects ,9548626,E,Governmental Funds
4930,2022,Community Response,Measure U Fund,Other Services and Supplies,461937,E,Governmental Funds
4931,2022,Convention and Cultural Services,Community Center Fund,City Property,118000,E,Enterprise Funds
4932,2022,Convention and Cultural Services,Community Center Fund,Employee Services,6831519,E,Enterprise Funds
4933,2022,Convention and Cultural Services,Community Center Fund,Labor and Supply Offset,1812237,E,Enterprise Funds
4934,2022,Convention and Cultural Services,Community Center Fund,Operating Transfers,1445800,E,Enterprise Funds
4935,2022,Convention and Cultural Services,Community Center Fund,Other Services and Supplies,4673410,E,Enterprise Funds
4936,2022,Convention and Cultural Services,General Fund,Employee Services,672067,E,Governmental Funds
4937,2022,Convention and Cultural Services,General Fund,Labor and Supply Offset,473837,E,Governmental Funds
4938,2022,Convention and Cultural Services,General Fund,Multi-Year Operating Projects ,114000,E,Governmental Funds
4939,2022,Convention and Cultural Services,General Fund,Other Services and Supplies,49308,E,Governmental Funds
4940,2022,Convention and Cultural Services,General Fund,Transfers,0,E,Governmental Funds
4941,2022,Convention and Cultural Services,Measure U Fund,Employee Services,2561566,E,Governmental Funds
4942,2022,Convention and Cultural Services,Measure U Fund,Labor and Supply Offset,-1206617,E,Governmental Funds
4943,2022,Convention and Cultural Services,Measure U Fund,Multi-Year Operating Projects ,2640000,E,Governmental Funds
4944,2022,Convention and Cultural Services,Measure U Fund,Other Services and Supplies,2993297,E,Governmental Funds
4945,2022,Convention and Cultural Services,Measure U Fund,Transfers,-102163,E,Governmental Funds
4946,2022,Convention and Cultural Services,Fairytale Town Fund,Labor and Supply Offset,25000,E,Other Governmental Funds
4947,2022,Convention and Cultural Services,Fairytale Town Fund,Other Services and Supplies,25000,E,Other Governmental Funds
4948,2022,Convention and Cultural Services,H Street Theater Fund,City Property,20000,E,Other Governmental Funds
4949,2022,Convention and Cultural Services,H Street Theater Fund,Other Services and Supplies,25000,E,Other Governmental Funds
4950,2022,Convention and Cultural Services,Old Sac Market,Other Services and Supplies,104000,E,Other Governmental Funds
4951,2022,Convention and Cultural Services,Old Sacto Maint Dist,Labor and Supply Offset,67190,E,Other Governmental Funds
4952,2022,Convention and Cultural Services,Winchester G & Mary Alice Felt,Transfers,102163,E,Other Governmental Funds
4953,2022,Convention and Cultural Services,Zoo,Labor and Supply Offset,50000,E,Other Governmental Funds
4954,2022,Convention and Cultural Services,Community Center Fund,"Charges, Fees, and Services",4824822,R,Enterprise Funds
4955,2022,Convention and Cultural Services,Community Center Fund,"Fines, Forfeitures, and  Penalties",3100,R,Enterprise Funds
4956,2022,Convention and Cultural Services,Community Center Fund,"Interest, Rents, and Concessions",429911,R,Enterprise Funds
4957,2022,Convention and Cultural Services,Community Center Fund,Intergovernmental,37137,R,Enterprise Funds
4958,2022,Convention and Cultural Services,Community Center Fund,Miscellaneous Revenue,866000,R,Enterprise Funds
4959,2022,Convention and Cultural Services,Community Center Fund,Taxes,18710233,R,Enterprise Funds
4960,2022,Convention and Cultural Services,General Fund,"Charges, Fees, and Services",277677,R,Governmental Funds
4961,2022,Convention and Cultural Services,General Fund,"Interest, Rents, and Concessions",180000,R,Governmental Funds
4962,2022,Convention and Cultural Services,General Fund,Intergovernmental,458650,R,Governmental Funds
4963,2022,Finance,Midtown Sacramento PBID,"Charges, Fees, and Services",1688260,R,Other Governmental Funds
4964,2022,Police,General Fund,Employee Services,191416192,E,Governmental Funds
4965,2022,Finance,N Nat Lndscp 99-02,"Charges, Fees, and Services",497403,R,Other Governmental Funds
4966,2022,Human Resources,Risk Mgmt Fund,City Property,15500,E,Risk Management
4967,2022,Debt Service,Wastewater Revenue Bonds,City Debt Service,0,E,Enterprise Funds
4968,2022,Human Resources,Risk Mgmt Fund,Employee Services,2934257,E,Risk Management
