ObjectId,Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category
5212,2022,"Youth, Parks, and Community Enrichment",Measure U Fund,Operating Transfers,250000,E,Governmental Funds
5213,2022,"Youth, Parks, and Community Enrichment",Measure U Fund,Other Services and Supplies,15515594,E,Governmental Funds
5214,2022,"Youth, Parks, and Community Enrichment",4th R Program,City Property,142467,E,Other Governmental Funds
5215,2022,"Youth, Parks, and Community Enrichment",4th R Program,Employee Services,1997230,E,Other Governmental Funds
5216,2022,"Youth, Parks, and Community Enrichment",4th R Program,Labor and Supply Offset,100,E,Other Governmental Funds
5217,2022,"Youth, Parks, and Community Enrichment",4th R Program,Other Services and Supplies,969093,E,Other Governmental Funds
5218,2022,"Youth, Parks, and Community Enrichment",Ethel Macleod Hart Trust,Multi-Year Operating Projects ,800000,E,Other Governmental Funds
5219,2022,"Youth, Parks, and Community Enrichment",Golf Fund,Labor and Supply Offset,73125,E,Other Governmental Funds
5220,2022,"Youth, Parks, and Community Enrichment",Golf Fund,Operating Transfers,-250000,E,Other Governmental Funds
5221,2022,"Youth, Parks, and Community Enrichment",Golf Fund,Other Services and Supplies,65282,E,Other Governmental Funds
5222,2022,"Youth, Parks, and Community Enrichment",Laguna Creek Maint Dist,Labor and Supply Offset,175000,E,Other Governmental Funds
5223,2022,"Youth, Parks, and Community Enrichment",Land Park,Labor and Supply Offset,139000,E,Other Governmental Funds
5224,2022,"Youth, Parks, and Community Enrichment",Landscaping and Lighting,Labor and Supply Offset,4100000,E,Other Governmental Funds
5225,2022,"Youth, Parks, and Community Enrichment",N Natomas Lands CFD 3,Labor and Supply Offset,1697000,E,Other Governmental Funds
5226,2022,"Youth, Parks, and Community Enrichment",Neighborhood Park Maint CFD,Labor and Supply Offset,1782000,E,Other Governmental Funds
5227,2022,"Youth, Parks, and Community Enrichment",Neighborhood Water Quality Dist,Labor and Supply Offset,30000,E,Other Governmental Funds
5228,2022,"Youth, Parks, and Community Enrichment",NW Land Park CFD 2013-02,Labor and Supply Offset,51000,E,Other Governmental Funds
5229,2022,"Youth, Parks, and Community Enrichment",Park Development Fund,City Property,50000,E,Other Governmental Funds
5230,2022,"Youth, Parks, and Community Enrichment",Park Development Fund,Labor and Supply Offset,397363,E,Other Governmental Funds
5231,2022,"Youth, Parks, and Community Enrichment",Park Development Fund,Operating Transfers,-19763,E,Other Governmental Funds
5232,2022,"Youth, Parks, and Community Enrichment",Parkebridge CFD 2014-07,Labor and Supply Offset,57000,E,Other Governmental Funds
5233,2022,"Youth, Parks, and Community Enrichment",Quimby Act Fund,Other Services and Supplies,10000,E,Other Governmental Funds
5234,2022,"Youth, Parks, and Community Enrichment",Railyards Maint CFD No 2014-04,Labor and Supply Offset,7500,E,Other Governmental Funds
5235,2022,"Youth, Parks, and Community Enrichment",Sac Services CFD 2018-05,Labor and Supply Offset,30000,E,Other Governmental Funds
5236,2022,"Youth, Parks, and Community Enrichment",START Fund,Employee Services,628827,E,Other Governmental Funds
5237,2022,"Youth, Parks, and Community Enrichment",START Fund,Labor and Supply Offset,25,E,Other Governmental Funds
5238,2022,"Youth, Parks, and Community Enrichment",START Fund,Other Services and Supplies,663561,E,Other Governmental Funds
5239,2022,"Youth, Parks, and Community Enrichment",Township 9 CFD No. 2012-06,Labor and Supply Offset,1000,E,Other Governmental Funds
5240,2022,"Youth, Parks, and Community Enrichment",General Fund,"Charges, Fees, and Services",1662784,R,Governmental Funds
5241,2022,"Youth, Parks, and Community Enrichment",General Fund,Intergovernmental,236718,R,Governmental Funds
5242,2022,"Youth, Parks, and Community Enrichment",General Fund,Licenses and Permits,338820,R,Governmental Funds
5243,2022,"Youth, Parks, and Community Enrichment",4th R Program,"Charges, Fees, and Services",3124178,R,Other Governmental Funds
5244,2022,"Youth, Parks, and Community Enrichment",4th R Program,Intergovernmental,20200,R,Other Governmental Funds
5245,2022,"Youth, Parks, and Community Enrichment",4th R Program,Miscellaneous Revenue,12000,R,Other Governmental Funds
5246,2022,"Youth, Parks, and Community Enrichment",Golf Fund,"Charges, Fees, and Services",750000,R,Other Governmental Funds
5247,2022,"Youth, Parks, and Community Enrichment",Golf Fund,Miscellaneous Revenue,65900,R,Other Governmental Funds
5248,2022,"Youth, Parks, and Community Enrichment",Land Park,"Charges, Fees, and Services",22900,R,Other Governmental Funds
5249,2022,"Youth, Parks, and Community Enrichment",Park Development Fund,Intergovernmental,536668,R,Other Governmental Funds
5250,2022,"Youth, Parks, and Community Enrichment",Park Development Fund,Licenses and Permits,229469,R,Other Governmental Funds
5251,2022,"Youth, Parks, and Community Enrichment",START Fund,Intergovernmental,657759,R,Other Governmental Funds
5252,2022,Public Works,"NMA Safety, Streets, Ped, Bic",Taxes,1657000,R,Other Governmental Funds
5253,2022,Public Works,NMA Traffic Control & Safety,Taxes,1176000,R,Other Governmental Funds
5254,2022,Public Works,Road Maint and Rehabilitation,Intergovernmental,9153000,R,Other Governmental Funds
5255,2022,Public Works,Street Cut Fund,Licenses and Permits,100125,R,Other Governmental Funds
5256,2022,Public Works,Traffic Safety Fund,"Fines, Forfeitures, and  Penalties",400154,R,Other Governmental Funds
5257,2022,Public Works,Transportation Development,Taxes,400000,R,Other Governmental Funds
5258,2022,Public Works,Transportation Development Impact Fee,Licenses and Permits,1000000,R,Other Governmental Funds
5259,2022,Public Works,Tree Planting Replacement,Licenses and Permits,120000,R,Other Governmental Funds
5260,2022,Utilities,Community Center Fund,Labor and Supply Offset,4983,E,Enterprise Funds
5261,2022,Utilities,Parking Fund,Labor and Supply Offset,1359,E,Enterprise Funds
5262,2022,Utilities,Recycling and Solid Waste,Labor and Supply Offset,3198244,E,Enterprise Funds
5263,2022,Utilities,Storm Drainage Fund,City Property,104551,E,Enterprise Funds
5264,2022,Utilities,Storm Drainage Fund,Employee Services,16779970,E,Enterprise Funds
5265,2022,Utilities,Storm Drainage Fund,Labor and Supply Offset,5124813,E,Enterprise Funds
5266,2022,Utilities,Storm Drainage Fund,Multi-Year Operating Projects ,3054565,E,Enterprise Funds
5267,2022,Utilities,Storm Drainage Fund,Operating Transfers,4140900,E,Enterprise Funds
5268,2022,Utilities,Storm Drainage Fund,Other Services and Supplies,7610518,E,Enterprise Funds
5269,2022,Utilities,Storm Drainage Fund,Transfers,-310300,E,Enterprise Funds
5270,2022,Utilities,Wastewater Fund,City Property,146860,E,Enterprise Funds
5271,2022,Utilities,Wastewater Fund,Employee Services,12304596,E,Enterprise Funds
5272,2022,Utilities,Wastewater Fund,Labor and Supply Offset,7821586,E,Enterprise Funds
5273,2022,Utilities,Wastewater Fund,Multi-Year Operating Projects ,2891480,E,Enterprise Funds
5274,2022,Utilities,Wastewater Fund,Operating Transfers,4575900,E,Enterprise Funds
5275,2022,Utilities,Wastewater Fund,Other Services and Supplies,5245051,E,Enterprise Funds
5276,2022,Utilities,Wastewater Fund,Transfers,802600,E,Enterprise Funds
5277,2022,Utilities,Water Fund,City Property,1838392,E,Enterprise Funds
5278,2022,Utilities,Water Fund,Employee Services,45970176,E,Enterprise Funds
5279,2022,Utilities,Water Fund,Labor and Supply Offset,-9837359,E,Enterprise Funds
5280,2022,Utilities,Water Fund,Multi-Year Operating Projects ,4072192,E,Enterprise Funds
5281,2022,Utilities,Water Fund,Operating Transfers,14906823,E,Enterprise Funds
5282,2022,Utilities,Water Fund,Other Services and Supplies,26596390,E,Enterprise Funds
5283,2022,Utilities,Water Fund,Transfers,-511300,E,Enterprise Funds
5284,2022,Utilities,General Fund,Labor and Supply Offset,103410,E,Governmental Funds
5285,2022,Utilities,General Fund,Transfers,19000,E,Governmental Funds
5286,2022,Utilities,Fleet Management Fund,Labor and Supply Offset,200000,E,Internal Service Funds
5287,2022,Utilities,Golf Fund,Labor and Supply Offset,8550,E,Other Governmental Funds
5288,2022,Utilities,Landscaping and Lighting,Labor and Supply Offset,40000,E,Other Governmental Funds
5289,2022,Utilities,N Natomas Lands CFD 3,Labor and Supply Offset,300000,E,Other Governmental Funds
5290,2022,Utilities,Neighborhood Water Quality Dist,Labor and Supply Offset,3000,E,Other Governmental Funds
5291,2022,Utilities,Northside Subdiv Maint Dist,Labor and Supply Offset,8000,E,Other Governmental Funds
5292,2022,Utilities,SacMaintCFD2014-04 Area 01,Labor and Supply Offset,298120,E,Other Governmental Funds
5293,2022,Utilities,Township 9 CFD No. 2012-06,Labor and Supply Offset,9000,E,Other Governmental Funds
5294,2022,Utilities,Willowcreek Assmnt Md,Labor and Supply Offset,20774,E,Other Governmental Funds
5295,2022,Utilities,Storm Drainage Fund,"Charges, Fees, and Services",38108647,R,Enterprise Funds
5296,2022,Utilities,Storm Drainage Fund,Intergovernmental,10000,R,Enterprise Funds
5297,2022,Utilities,Storm Drainage Fund,Licenses and Permits,40000,R,Enterprise Funds
5298,2022,Utilities,Wastewater Fund,"Charges, Fees, and Services",42118492,R,Enterprise Funds
5299,2022,Utilities,Wastewater Fund,Intergovernmental,800000,R,Enterprise Funds
5300,2022,Utilities,Water Fund,"Charges, Fees, and Services",133997324,R,Enterprise Funds
5301,2022,Utilities,Water Fund,Contributions from Other Funds,0,R,Enterprise Funds
5302,2022,Utilities,Water Fund,Intergovernmental,1000000,R,Enterprise Funds
5303,2022,Public Works,Fleet Management Fund,Multi-Year Operating Projects ,115000,E,Internal Service Funds
5304,2022,Public Works,Fleet Management Fund,Other Services and Supplies,19046494,E,Internal Service Funds
5305,2022,Public Works,12th Street Maint Benefit Area,Labor and Supply Offset,8400,E,Other Governmental Funds
5306,2022,Public Works,Citation I-5 Maintenance,Labor and Supply Offset,40000,E,Other Governmental Funds
5307,2022,Public Works,Del Paso Nuevo Landscaping CFD,Labor and Supply Offset,19500,E,Other Governmental Funds
5308,2022,Public Works,Gas Tax 2106,Labor and Supply Offset,9687933,E,Other Governmental Funds
5309,2022,Public Works,Gas Tax 2106,Multi-Year Operating Projects ,976910,E,Other Governmental Funds
5310,2022,Public Works,Interdepartmental Service Fund,Labor and Supply Offset,2331646,E,Other Governmental Funds
5311,2022,Public Works,Laguna Creek Maint Dist,Labor and Supply Offset,51580,E,Other Governmental Funds
5312,2022,Public Works,Land Park,Labor and Supply Offset,32850,E,Other Governmental Funds
5313,2022,Public Works,Landscaping and Lighting,Labor and Supply Offset,12975473,E,Other Governmental Funds
5314,2022,Public Works,Landscaping and Lighting,Multi-Year Operating Projects ,496838,E,Other Governmental Funds
5315,2022,Public Works,Marina Fund,Employee Services,463643,E,Other Governmental Funds
5316,2022,Public Works,Marina Fund,Labor and Supply Offset,3876,E,Other Governmental Funds
5317,2022,Public Works,Marina Fund,Other Services and Supplies,454635,E,Other Governmental Funds
5318,2022,Public Works,N Nat Lndscp 99-02,Labor and Supply Offset,588936,E,Other Governmental Funds
5319,2022,Public Works,N Natomas Lands CFD 3,Labor and Supply Offset,615000,E,Other Governmental Funds
5320,2022,Public Works,Neighborhood Lighting Dist,Labor and Supply Offset,25009,E,Other Governmental Funds
5321,2022,Public Works,Neighborhood Water Quality Dist,Labor and Supply Offset,47980,E,Other Governmental Funds
5322,2022,Public Works,New Measure A Maintenance,Labor and Supply Offset,11737001,E,Other Governmental Funds
5323,2022,Public Works,Northside Subdiv Maint Dist,Labor and Supply Offset,6500,E,Other Governmental Funds
5324,2022,Public Works,Parkebridge CFD 2014-07,Labor and Supply Offset,64000,E,Other Governmental Funds
5325,2022,Public Works,Power Inn Rd Md 2003-01,Labor and Supply Offset,9920,E,Other Governmental Funds
5326,2022,Public Works,Railyards Maint CFD No 2014-04,Labor and Supply Offset,139790,E,Other Governmental Funds
5327,2022,Public Works,SacMaintCFD2014-04 Annex Areas,Labor and Supply Offset,93713,E,Other Governmental Funds
5328,2022,Public Works,SacMaintCFD2014-04 Area 01,Labor and Supply Offset,98750,E,Other Governmental Funds
5329,2022,Public Works,Subdiv Lndscpng Maint Dist,Labor and Supply Offset,330975,E,Other Governmental Funds
5330,2022,Public Works,Township 9 CFD No. 2012-06,Labor and Supply Offset,2000,E,Other Governmental Funds
5331,2022,Public Works,Traffic Safety Fund,Labor and Supply Offset,429154,E,Other Governmental Funds
5332,2022,Public Works,Village Garden N.-Mtce Dist #1,Labor and Supply Offset,20711,E,Other Governmental Funds
5333,2022,Public Works,Willowcreek Assmnt Md,Labor and Supply Offset,38000,E,Other Governmental Funds
5334,2022,Public Works,Willowcreek Lndscpng CFD,Labor and Supply Offset,125000,E,Other Governmental Funds
5335,2022,Public Works,Parking Fund,"Charges, Fees, and Services",12064249,R,Enterprise Funds
5336,2022,Public Works,Parking Fund,"Interest, Rents, and Concessions",501337,R,Enterprise Funds
5337,2022,Public Works,Recycling and Solid Waste,"Charges, Fees, and Services",74746000,R,Enterprise Funds
5338,2022,Public Works,Recycling and Solid Waste,Intergovernmental,32500,R,Enterprise Funds
5339,2022,Public Works,General Fund,"Charges, Fees, and Services",11994815,R,Governmental Funds
5340,2022,Public Works,General Fund,"Fines, Forfeitures, and  Penalties",5171034,R,Governmental Funds
5341,2022,Public Works,General Fund,"Interest, Rents, and Concessions",49000,R,Governmental Funds
5342,2022,Public Works,General Fund,Intergovernmental,197798,R,Governmental Funds
5343,2022,Public Works,General Fund,Licenses and Permits,39000,R,Governmental Funds
5344,2022,Public Works,Fleet Management Fund,"Charges, Fees, and Services",5750000,R,Internal Service Funds
5345,2022,Public Works,Fleet Management Fund,"Interest, Rents, and Concessions",559136,R,Internal Service Funds
5346,2022,Public Works,Fleet Management Fund,Miscellaneous Revenue,45950012,R,Internal Service Funds
5347,2022,Public Works,Cal EPA Fund,Intergovernmental,188000,R,Other Governmental Funds
5348,2022,Public Works,Gas Tax 2106,Intergovernmental,11761000,R,Other Governmental Funds
5349,2022,Public Works,Major Street Construction Fund,Taxes,1430000,R,Other Governmental Funds
5350,2022,Public Works,Marina Fund,"Charges, Fees, and Services",284500,R,Other Governmental Funds
5351,2022,Public Works,Marina Fund,Intergovernmental,25000,R,Other Governmental Funds
5352,2022,Public Works,Marina Fund,Licenses and Permits,1350075,R,Other Governmental Funds
5353,2022,Public Works,New Measure A Maintenance,Taxes,12042000,R,Other Governmental Funds
5354,2023,City Attorney,Cty/Cnty Office-Water Planning,Labor and Supply Offset,13684,E,Other Governmental Funds
5355,2023,City Attorney,General Fund,City Property,13750,E,Fund Total
5356,2023,City Attorney,General Fund,Employee Services,13045497,E,Fund Total
5357,2023,City Attorney,General Fund,Intergovernmental,52000,R,Fund Total
5358,2023,City Attorney,General Fund,Labor and Supply Offset,-4387100,E,Fund Total
5359,2023,City Attorney,General Fund,Other Services and Supplies,318392,E,Fund Total
5360,2023,City Attorney,Interdepartmental Service Fund,Labor and Supply Offset,2426557,E,Other Governmental Funds
5361,2023,City Attorney,Measure U Fund,Labor and Supply Offset,254577,E,Fund Total
5362,2023,City Attorney,Storm Drainage Fund,Labor and Supply Offset,46526,E,Enterprise Funds
5363,2023,City Attorney,Wastewater Fund,Labor and Supply Offset,52000,E,Enterprise Funds
5364,2023,City Attorney,Water Fund,Labor and Supply Offset,161472,E,Enterprise Funds
5365,2023,City Clerk,General Fund,"Charges, Fees, and Services",2000,R,Fund Total
5366,2023,City Clerk,General Fund,City Property,2000,E,Fund Total
5367,2023,City Clerk,General Fund,Employee Services,3159263,E,Fund Total
5368,2023,City Clerk,General Fund,Intergovernmental,40000,R,Fund Total
5369,2023,City Clerk,General Fund,Labor and Supply Offset,-1006739,E,Fund Total
5370,2023,City Clerk,General Fund,Multi-Year Operating Projects,500,E,Fund Total
5371,2023,City Clerk,General Fund,Other Services and Supplies,632173,E,Fund Total
5372,2023,City Clerk,Interdepartmental Service Fund,Labor and Supply Offset,1006739,E,Other Governmental Funds
5373,2023,City Manager,2003 North Sac TE TABS,Other Services and Supplies,9000,E,Other Governmental Funds
5374,2023,City Manager,Block Grant/Housing and Redev,Intergovernmental,29250,R,Other Governmental Funds
5375,2023,City Manager,Block Grant/Housing and Redev,Other Services and Supplies,29250,E,Other Governmental Funds
5376,2023,City Manager,General Fund,"Charges, Fees, and Services",158208,R,Fund Total
5377,2023,City Manager,General Fund,City Property,22326,E,Fund Total
5378,2023,City Manager,General Fund,Employee Services,5584676,E,Fund Total
5379,2023,City Manager,General Fund,Labor and Supply Offset,-1612905,E,Fund Total
5380,2023,City Manager,General Fund,Licenses and Permits,3611924,R,Fund Total
5381,2023,City Manager,General Fund,Multi-Year Operating Projects,1995100,E,Fund Total
5382,2023,City Manager,General Fund,Other Services and Supplies,1137387,E,Fund Total
5383,2023,City Manager,Innovation and Growth Fund,Employee Services,263738,E,Other Governmental Funds
5384,2023,City Manager,Innovation and Growth Fund,Multi-Year Operating Projects,6750000,E,Other Governmental Funds
5385,2023,City Manager,Innovation and Growth Fund,Other Services and Supplies,310000,E,Other Governmental Funds
5386,2023,City Manager,Interdepartmental Service Fund,Labor and Supply Offset,1639182,E,Other Governmental Funds
5387,2023,City Manager,Measure U Fund,City Property,2000,E,Fund Total
5388,2023,City Manager,Measure U Fund,Employee Services,6011398,E,Fund Total
5389,2023,City Manager,Measure U Fund,Labor and Supply Offset,-155352,E,Fund Total
5390,2023,City Manager,Measure U Fund,Multi-Year Operating Projects,1050000,E,Fund Total
5391,2023,City Manager,Measure U Fund,Other Services and Supplies,1015983,E,Fund Total
5392,2023,City Treasurer,General Fund,City Property,10000,E,Fund Total
5393,2023,City Treasurer,General Fund,Contributions from Other Funds,3000000,R,Fund Total
5394,2023,City Treasurer,General Fund,Employee Services,2552685,E,Fund Total
5395,2023,City Treasurer,General Fund,Intergovernmental,1180000,R,Fund Total
5396,2023,City Treasurer,General Fund,Labor and Supply Offset,-1162869,E,Fund Total
5397,2023,City Treasurer,General Fund,Miscellaneous Revenue,450000,R,Fund Total
5398,2023,City Treasurer,General Fund,Multi-Year Operating Projects,3000,E,Fund Total
5399,2023,City Treasurer,General Fund,Other Services and Supplies,275547,E,Fund Total
5400,2023,City Treasurer,Interdepartmental Service Fund,Labor and Supply Offset,1163219,E,Other Governmental Funds
5401,2023,Citywide and Community Support,16th St PBID,Other Services and Supplies,184303,E,Other Governmental Funds
5402,2023,Citywide and Community Support,4th R Program,Employee Services,27258,E,Other Governmental Funds
5403,2023,Citywide and Community Support,ARPA Reinvestment,Multi-Year Operating Projects,4252937,E,Other Governmental Funds
5404,2023,Citywide and Community Support,ARPA Reinvestment,Operating Transfers,0,E,Other Governmental Funds
5405,2023,Citywide and Community Support,Community Center Fund,Employee Services,96442,E,Enterprise Funds
5406,2023,Citywide and Community Support,Community Center Fund,"Interest, Rents, and Concessions",66661,R,Enterprise Funds
5407,2023,Citywide and Community Support,Community Center Fund,Other Services and Supplies,1645674,E,Enterprise Funds
5408,2023,Citywide and Community Support,Cty/Cnty Office-Water Planning,City Property,3000,E,Other Governmental Funds
5409,2023,Citywide and Community Support,Cty/Cnty Office-Water Planning,Employee Services,969388,E,Other Governmental Funds
5410,2023,Citywide and Community Support,Cty/Cnty Office-Water Planning,Intergovernmental,654351,R,Other Governmental Funds
5411,2023,Citywide and Community Support,Cty/Cnty Office-Water Planning,Labor and Supply Offset,-400000,E,Other Governmental Funds
5412,2023,Citywide and Community Support,Cty/Cnty Office-Water Planning,Operating Transfers,-250136,E,Other Governmental Funds
5413,2023,Citywide and Community Support,Cty/Cnty Office-Water Planning,Other Services and Supplies,274849,E,Other Governmental Funds
5414,2023,Citywide and Community Support,Del Paso PBID,"Charges, Fees, and Services",40700,R,Other Governmental Funds
5415,2023,Citywide and Community Support,Del Paso PBID,Other Services and Supplies,40700,E,Other Governmental Funds
5416,2023,Citywide and Community Support,Del Paso Prop and Business Imprv,Other Services and Supplies,506866,E,Other Governmental Funds
5417,2023,Citywide and Community Support,Downtown Management District,Other Services and Supplies,3804656,E,Other Governmental Funds
5418,2023,Citywide and Community Support,Downtown Plaza PBID,"Charges, Fees, and Services",66000,R,Other Governmental Funds
5419,2023,Citywide and Community Support,Downtown Plaza PBID,Other Services and Supplies,66000,E,Other Governmental Funds
5420,2023,Citywide and Community Support,Fleet Management Fund,Employee Services,156808,E,Internal Service Funds
5421,2023,Citywide and Community Support,Fleet Management Fund,"Interest, Rents, and Concessions",200000,R,Internal Service Funds
5422,2023,Citywide and Community Support,Franklin Blvd PBID,"Charges, Fees, and Services",82500,R,Other Governmental Funds
5423,2023,Citywide and Community Support,Franklin Blvd PBID,Other Services and Supplies,82500,E,Other Governmental Funds
5424,2023,Citywide and Community Support,Franklin Boulevard PBID,Other Services and Supplies,204361,E,Other Governmental Funds
5425,2023,Citywide and Community Support,Gas Tax 2106,"Interest, Rents, and Concessions",239000,R,Other Governmental Funds
5426,2023,Citywide and Community Support,General Fund,"Charges, Fees, and Services",4417804,R,Fund Total
5427,2023,Citywide and Community Support,General Fund,City Property,300000,E,Fund Total
5428,2023,Citywide and Community Support,General Fund,Contingency,2000000,E,Fund Total
5429,2023,Citywide and Community Support,General Fund,Contributions from Other Funds,38034900,R,Fund Total
5430,2023,Citywide and Community Support,General Fund,Employee Services,23722829,E,Fund Total
5431,2023,Citywide and Community Support,General Fund,"Interest, Rents, and Concessions",2625000,R,Fund Total
5432,2023,Citywide and Community Support,General Fund,Intergovernmental,4450000,R,Fund Total
5433,2023,Citywide and Community Support,General Fund,Labor and Supply Offset,-2212920,E,Fund Total
5434,2023,Citywide and Community Support,General Fund,Licenses and Permits,1499879,R,Fund Total
5435,2023,Citywide and Community Support,General Fund,Multi-Year Operating Projects,507200,E,Fund Total
5436,2023,Citywide and Community Support,General Fund,Operating Transfers,0,E,Fund Total
5437,2023,Citywide and Community Support,General Fund,Other Services and Supplies,44159551,E,Fund Total
5438,2023,Citywide and Community Support,General Fund,Taxes,439918584,R,Fund Total
5439,2023,Citywide and Community Support,Greater Broadway PBID,Other Services and Supplies,448244,E,Other Governmental Funds
5440,2023,Citywide and Community Support,Habitat Management Element,Intergovernmental,492905,R,Other Governmental Funds
5441,2023,Citywide and Community Support,Habitat Management Element,Labor and Supply Offset,400000,E,Other Governmental Funds
5442,2023,Citywide and Community Support,Habitat Management Element,Operating Transfers,-246452,E,Other Governmental Funds
5443,2023,Citywide and Community Support,Habitat Management Element,Other Services and Supplies,614000,E,Other Governmental Funds
5444,2023,Citywide and Community Support,Innovation and Growth Fund,Employee Services,0,E,Other Governmental Funds
5445,2023,Citywide and Community Support,Innovation and Growth Fund,Taxes,11185206,R,Other Governmental Funds
5446,2023,Citywide and Community Support,Interdepartmental Service Fund,Labor and Supply Offset,2072984,E,Other Governmental Funds
5447,2023,Citywide and Community Support,Library Services Parcel Tax,"Charges, Fees, and Services",9270798,R,Other Governmental Funds
5448,2023,Citywide and Community Support,Library Services Parcel Tax,Other Services and Supplies,9270798,E,Other Governmental Funds
5449,2023,Citywide and Community Support,Mack Road PBID,Other Services and Supplies,706233,E,Other Governmental Funds
5450,2023,Citywide and Community Support,Major Street Construction Fund,"Interest, Rents, and Concessions",70000,R,Other Governmental Funds
5451,2023,Citywide and Community Support,Marina Fund,"Interest, Rents, and Concessions",18000,R,Other Governmental Funds
5452,2023,Citywide and Community Support,Measure U Fund,Employee Services,2618864,E,Fund Total
5453,2023,Citywide and Community Support,Measure U Fund,Labor and Supply Offset,76500,E,Fund Total
5454,2023,Citywide and Community Support,Measure U Fund,Multi-Year Operating Projects,6772720,E,Fund Total
5455,2023,Citywide and Community Support,Measure U Fund,Other Services and Supplies,17958647,E,Fund Total
5456,2023,Citywide and Community Support,Measure U Fund,Taxes,135768555,R,Fund Total
5457,2023,Citywide and Community Support,Midtown Sacramento PBID,Other Services and Supplies,1785232,E,Other Governmental Funds
5458,2023,Citywide and Community Support,N Natomas Transp Mgmt Assoc,Other Services and Supplies,1740000,E,Other Governmental Funds
5459,2023,Citywide and Community Support,New Measure A Maintenance,"Interest, Rents, and Concessions",20000,R,Other Governmental Funds
5460,2023,Citywide and Community Support,"NMA Safety, Streets, Ped, Bic","Interest, Rents, and Concessions",42000,R,Other Governmental Funds
5461,2023,Citywide and Community Support,NMA Traffic Control and Safety,"Interest, Rents, and Concessions",30000,R,Other Governmental Funds
5462,2023,Citywide and Community Support,Oak Park PBID,Other Services and Supplies,330970,E,Other Governmental Funds
5463,2023,Citywide and Community Support,Old Sacramento PBID,"Charges, Fees, and Services",190300,R,Other Governmental Funds
5464,2023,Citywide and Community Support,Old Sacramento PBID,Other Services and Supplies,190300,E,Other Governmental Funds
5465,2023,Citywide and Community Support,Parking Fund,Employee Services,89556,E,Enterprise Funds
5466,2023,Citywide and Community Support,Parking Fund,"Interest, Rents, and Concessions",300000,R,Enterprise Funds
5467,2023,Citywide and Community Support,Power Inn Area Prop and Business,Other Services and Supplies,565888,E,Other Governmental Funds
5468,2023,Citywide and Community Support,Quimby Act Fund,"Charges, Fees, and Services",100000,R,Other Governmental Funds
5469,2023,Citywide and Community Support,Recycling and Solid Waste,Employee Services,442022,E,Enterprise Funds
5470,2023,Citywide and Community Support,Recycling and Solid Waste,"Interest, Rents, and Concessions",750000,R,Enterprise Funds
5471,2023,Citywide and Community Support,Risk Mgmt Fund,Employee Services,25299,E,Risk Management
5472,2023,Citywide and Community Support,Sac Tourism Marketing District,"Charges, Fees, and Services",3645400,R,Other Governmental Funds
5473,2023,Citywide and Community Support,Sac Tourism Marketing District,Other Services and Supplies,3568492,E,Other Governmental Funds
5474,2023,Citywide and Community Support,Sacramento TID,"Charges, Fees, and Services",2667890,R,Other Governmental Funds
5475,2023,Citywide and Community Support,So Natomas Comm Improv,Intergovernmental,472728,R,Other Governmental Funds
5476,2023,Citywide and Community Support,START Fund,Employee Services,5821,E,Other Governmental Funds
5477,2023,Citywide and Community Support,Stockton Blvd BIA,"Charges, Fees, and Services",64680,R,Other Governmental Funds
5478,2023,Citywide and Community Support,Stockton Blvd BIA,Other Services and Supplies,64680,E,Other Governmental Funds
5479,2023,Citywide and Community Support,Stockton Blvd PBID,Other Services and Supplies,419353,E,Other Governmental Funds
5480,2023,Citywide and Community Support,Storm Drainage Fund,Employee Services,232099,E,Enterprise Funds
5481,2023,Citywide and Community Support,Storm Drainage Fund,"Interest, Rents, and Concessions",440000,R,Enterprise Funds
5482,2023,Citywide and Community Support,The River District PBID,Other Services and Supplies,662148,E,Other Governmental Funds
5483,2023,Citywide and Community Support,Wastewater Fund,Employee Services,158391,E,Enterprise Funds
5484,2023,Citywide and Community Support,Wastewater Fund,"Interest, Rents, and Concessions",430000,R,Enterprise Funds
5485,2023,Citywide and Community Support,Water Fund,Employee Services,461923,E,Enterprise Funds
5486,2023,Citywide and Community Support,Water Fund,"Interest, Rents, and Concessions",865000,R,Enterprise Funds
5487,2023,Citywide and Community Support,Worker's Compensation Fund,Employee Services,31162,E,Risk Management
5488,2023,Citywide and Community Support,Worker's Compensation Fund,"Interest, Rents, and Concessions",500000,R,Risk Management
5489,2023,Community Development,Citywide Low Income Housing Fund,Licenses and Permits,3100000,R,Other Governmental Funds
5490,2023,Community Development,Citywide Low Income Housing Fund,Other Services and Supplies,3100000,E,Other Governmental Funds
5491,2023,Community Development,Development Services Fund,"Charges, Fees, and Services",2266000,R,Other Governmental Funds
5492,2023,Community Development,Development Services Fund,Intergovernmental,1551000,R,Other Governmental Funds
5493,2023,Community Development,Development Services Fund,Multi-Year Operating Projects,2266000,E,Other Governmental Funds
5494,2023,Community Development,General Fund,"Charges, Fees, and Services",5696729,R,Fund Total
5495,2023,Community Development,General Fund,City Property,113287,E,Fund Total
5496,2023,Community Development,General Fund,Employee Services,26665742,E,Fund Total
5497,2023,Community Development,General Fund,"Fines, Forfeitures, and  Penalties",1685184,R,Fund Total
5498,2023,Community Development,General Fund,Labor and Supply Offset,1569674,E,Fund Total
5499,2023,Community Development,General Fund,Licenses and Permits,23914306,R,Fund Total
