budget_year,account_type,department,division,org_code,org_description,fund,fund_code,account_category,account_code,account_description,amount
FY15,Expenses,Finance,Revenue Division,,,,Special Districts,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,150000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,750
FY15,Expenses,Finance,Revenue Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,5760
FY15,Expenses,Finance,Revenue Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,300
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,350
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,-1267
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,2376
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Purchased Services,E_453030,Communication Lines,-1720
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Purchased Services,E_453030,Communication Lines,1720
FY15,Expenses,Finance,Revenue Division,,,,General Funds,General Supplies,E_461020,Office Supplies,6400
FY15,Expenses,Finance,Revenue Division,,,,General Funds,General Supplies,E_461010,Postage,50
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Purchased Services,E_458030,Lodging,440
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,1267
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,7075
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Property Services,E_444020,Rental Of Equipment,2820
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Purchased Services,E_458020,Meals,420
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Purchased Services,E_458010,Transportation,460
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Interfund Reimbursement,E_502010,Other Cost Reimbursement - CR,-40000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Interfund SerProvided,E_501010,Central Services Mail Charges,4488
FY15,Revenues,Finance,Revenue Division,,,,Special Districts,"Charges, Fees, & Services Accounts",R_348010,Other Fees,150000
FY15,Revenues,Finance,Revenue Division,,,,General Funds,"Charges, Fees, & Services Accounts",R_347090,Other Departmental Service,18000
FY15,Revenues,Finance,Revenue Division,,,,Special Districts,Assessment Levies,R_355050,Special Assessments - Business,116000
FY15,Revenues,Finance,Revenue Division,,,,Special Districts,Assessment Levies,R_355050,Special Assessments - Business,250000
FY15,Revenues,Finance,Revenue Division,,,,Special Districts,Assessment Levies,R_355050,Special Assessments - Business,66128
FY15,Revenues,Finance,Revenue Division,,,,Special Districts,Assessment Levies,R_355050,Special Assessments - Business,47380
FY15,Revenues,Finance,Revenue Division,,,,Special Districts,Assessment Levies,R_355050,Special Assessments - Business,66488
FY15,Revenues,Finance,Revenue Division,,,,Special Districts,Assessment Levies,R_355050,Special Assessments - Business,190000
FY15,Expenses,Finance,Revenue Division,,,,Other,Interfund Reimbursement,E_502040,ICP Reimbursement DR,358081
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Interfund Reimbursement,E_502030,ICP Reimbursement CR,-358081
FY15,Expenses,Finance,Revenue Division,,,,Other Governmental Funds,Interfund Reimbursement,E_502020,Other Cost Reimbursement - DR,-40000
FY15,Expenses,Finance,Revenue Division,,,,Other Governmental Funds,Interfund Reimbursement,E_502020,Other Cost Reimbursement - DR,40000
FY15,Expenses,Finance,Revenue Division,,,,Special Districts,Interfund Reimbursement,E_502020,Other Cost Reimbursement - DR,103000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Interfund Reimbursement,E_502010,Other Cost Reimbursement - CR,-63000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,1050
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,5263
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,22504
FY15,Expenses,Finance,Revenue Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,950
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,200
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,-9503
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,30635
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Purchased Services,E_454020,Legal Notices,60
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Purchased Services,E_453030,Communication Lines,2000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,General Supplies,E_461020,Office Supplies,17274
FY15,Expenses,Finance,Revenue Division,,,,General Funds,General Supplies,E_461010,Postage,15000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,9503
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,8042
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Property Services,E_444020,Rental Of Equipment,6000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Interfund SerProvided,E_501010,Central Services Mail Charges,18000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Interfund Reimbursement,E_502050,Budgeted Reimbursement - CR,-720000
FY15,Expenses,Finance,Revenue Division,,,,Other,Interfund Reimbursement,E_502040,ICP Reimbursement DR,201749
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Interfund Reimbursement,E_502030,ICP Reimbursement CR,-201749
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,3150
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,10342
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,44221
FY15,Revenues,Finance,Revenue Division,,,,General Funds,Intergovernmental Accounts,R_347110,Miscellaneous Governmental Revenue,2000
FY15,Revenues,Finance,Revenue Division,,,,Other Governmental Funds,Intergovernmental Accounts,R_335040,State Gasoline Tax,-12000
FY15,Revenues,Finance,Revenue Division,,,,Other Governmental Funds,Intergovernmental Accounts,R_335040,State Gasoline Tax,318000
FY15,Revenues,Finance,Revenue Division,,,,General Funds,"Fines, Forfeitures, &  Penalties",R_351020,Fines and Penalties,18000
FY15,Revenues,Finance,Revenue Division,,,,General Funds,Licenses & Permits,R_322040,Home Occupation Permits,80000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,1377
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,70275
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employee Benefits,E_413220,Transportation Allowance,17205
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employee Benefits,E_413210,Bus Passes,1440
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,1246
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,102841
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,7132
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434020,Data Processing Services,-47505
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434020,Data Processing Services,-19425
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434020,Data Processing Services,66930
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434010,Clerical Services,-9000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434010,Clerical Services,-50000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434010,Clerical Services,59000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,69000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,14387
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_432010,Contracted Instructional Svcs,500
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,135331
FY15,Revenues,Finance,Revenue Division,,,,Other Governmental Funds,Other Tax,R_322010,Major Street Construction Tax,400000
FY15,Revenues,Finance,Revenue Division,,,,Other Governmental Funds,Other Tax,R_322010,Major Street Construction Tax,400000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employee Benefits,E_413130,Longevity,700
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Earnings,E_412070,Out Of Class,3000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Earnings,E_412010,Overtime,7633
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Salaries,E_411010,Regular Hours,713234
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434030,Security Services,425
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434030,Security Services,575
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,2626
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,6637
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,37864
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_432010,Contracted Instructional Svcs,3000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,46697
FY15,Revenues,Finance,Revenue Division,,,,General Funds,Licenses & Permits,R_321010,Taxi Permits,142000
FY15,Revenues,Finance,Revenue Division,,,,General Funds,Licenses & Permits,R_321070,Business Permits and Licenses,100000
FY15,Revenues,Finance,Revenue Division,,,,General Funds,Licenses & Permits,R_321050,Towing Vehicle Permits,45000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employee Benefits,E_413130,Longevity,100
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Salaries,E_411010,Regular Hours,262599
FY15,Revenues,Finance,Revenue Division,,,,General Funds,Licenses & Permits,R_321020,Street Vendor Permits,19000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,General Supplies,E_461210,Computer Software,1500
FY15,Expenses,Finance,Revenue Division,,,,General Funds,General Supplies,E_461020,Office Supplies,10000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Purchased Services,E_458010,Transportation,500
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Interfund SerProvided,E_501010,Central Services Mail Charges,2500
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,840
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,3808
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,16281
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employee Benefits,E_413280,Automobile Allowance,500
FY15,Revenues,Finance,Revenue Division,,,,General Funds,Intergovernmental Accounts,R_347110,Miscellaneous Governmental Revenue,25000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Property Accounts,E_474410,Computer Equipment,2000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,1230
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,-58180
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,-30000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,88180
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employee Benefits,E_413210,Bus Passes,1200
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,2257
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,88459
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,30000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,1108
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Prof and Tech Svcs,E_432010,Contracted Instructional Svcs,726
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,107495
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Property Services,E_443050,Computer Software Maintenance,1600
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employee Benefits,E_413130,Longevity,400
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Earnings,E_412070,Out Of Class,3131
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Salaries,E_411010,Regular Hours,677017
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,655
FY15,Expenses,Finance,Revenue Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,4910
FY15,Expenses,Finance,Revenue Division,,,,General Funds,General Supplies,E_461160,Small Tools And Equipment,1200
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Labor Adjustments,E_810090,Department Reclasses,-1034
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,48
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,-5822
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,1842
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Purchased Services,E_453030,Communication Lines,200
FY15,Expenses,Finance,Revenue Division,,,,General Funds,General Supplies,E_461020,Office Supplies,6000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,General Supplies,E_461010,Postage,12280
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Objects,E_481010,Group Benefit Clearing,5822
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,150
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,3753
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Purchased Property Services,E_444030,Rental Of Vehicles,691
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Other Purchased Services,E_458020,Meals,50
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Interfund SerProvided,E_501010,Central Services Mail Charges,7400
FY15,Expenses,Finance,Revenue Division,,,,Other,Interfund Reimbursement,E_502040,ICP Reimbursement DR,331741
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Interfund Reimbursement,E_502030,ICP Reimbursement CR,-331741
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,2940
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,9817
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,41975
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employee Benefits,E_413300,Clothing and Uniforms,883
FY15,Revenues,Finance,Revenue Division,,,,General Funds,Intergovernmental Accounts,R_347110,Miscellaneous Governmental Revenue,571000
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Labor Adjustments,E_810050,Base Labor Increase,1034
FY15,Expenses,Finance,Revenue Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,12491
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,23654
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,101143
FY15,Revenues,Finance,Accounting Division,,,,General Funds,Intergovernmental Accounts,R_338020,Other Agency Payments,-223272
FY15,Revenues,Finance,Accounting Division,,,,General Funds,Intergovernmental Accounts,R_338020,Other Agency Payments,282823
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,2800
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413280,Automobile Allowance,2000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413210,Bus Passes,4560
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,48840
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,228389
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,17633
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434010,Clerical Services,-25000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434010,Clerical Services,25000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,-16366
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,45408
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433010,Auditing And Accounting Svcs,220000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,216539
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Prof and Tech Svcs,E_432010,Contracted Instructional Svcs,15000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Prof and Tech Svcs,E_431040,County Tax Collection Svcs,150000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413130,Longevity,400
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Earnings,E_412010,Overtime,26000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Salaries,E_411010,Regular Hours,1631334
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,386
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1138
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,976
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,8852
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1739
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1343
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1429
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,13
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1126
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1236
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,2
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1034
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,-464
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,2421
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,-150
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1236
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,-4725
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,9529
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,150
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,2248
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,-150
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1193
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,-148
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1206
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1261
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Property Accounts,E_474410,Computer Equipment,20000
FY15,Revenues,Finance,Accounting Division,,,,General Funds,Miscellaneous Revenue Accounts,R_363010,Escheat,124000
FY15,Revenues,Finance,Accounting Division,,,,General Funds,Assessment Levies,R_355040,Special Assessments - Administ,30000
FY15,Revenues,Finance,Accounting Division,,,,Assessment Reg and SDRIS,Assessment Levies,R_355040,Special Assessments - Administ,44293
FY15,Expenses,Finance,Accounting Division,,,,Assessment Reg and SDRIS,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,44293
FY15,Expenses,Finance,Accounting Division,,,,Special Districts - Capital,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,11735
FY15,Expenses,Finance,Accounting Division,,,,Water Planning,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,39000
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1029
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Interfund Reimbursement,E_502050,Budgeted Reimbursement - CR,-8342
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Interfund Reimbursement,E_502050,Budgeted Reimbursement - CR,-252431
FY15,Expenses,Finance,Accounting Division,,,,Other,Interfund Reimbursement,E_502040,ICP Reimbursement DR,998400
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Interfund Reimbursement,E_502030,ICP Reimbursement CR,-998400
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,5250
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,1500
FY15,Expenses,Finance,Accounting Division,,,,General Funds,General Supplies,E_461210,Computer Software,5000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,1000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Other Objects,E_481150,Memberships Licenses and Dues,300
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Other Objects,E_481110,Miscellaneous Expenditures,2500
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,8500
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_454020,Legal Notices,5500
FY15,Expenses,Finance,Accounting Division,,,,General Funds,General Supplies,E_461020,Office Supplies,15000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,General Supplies,E_461010,Postage,5000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,10000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_458030,Lodging,5000
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1253
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1311
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1438
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1102
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,10432
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,10000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Property Services,E_444020,Rental Of Equipment,5000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Interfund Reimbursement,E_502160,Other Labor Reimbursement,-50404
FY15,Expenses,Finance,Accounting Division,,,,Other Governmental Funds,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1408
FY15,Expenses,Finance,Accounting Division,,,,Other Governmental Funds,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,8189
FY15,Expenses,Finance,Accounting Division,,,,Other Governmental Funds,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,76340
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_458010,Transportation,15000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_456020,Towing And Storage Services,5000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Interfund SerProvided,E_501010,Central Services Mail Charges,35000
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1028
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,98
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1715
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,770
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,7461
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,55
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1469
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,56
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1476
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1153
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,10446
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Prof and Tech Svcs,E_432010,Contracted Instructional Svcs,1500
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Salaries,E_411010,Regular Hours,499082
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,190000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,-75327
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,127402
